seq,subj,item,cond,R1,R2,R3,R4,R5,R6
27,17,1,2,2771,4785,1253,1720,1409,1759
7,17,3,2,1596,2146,1778,2396,1988,2314
1,17,5,2,4117,2762,1478,1644,3071,1052
9,17,7,2,4005,2425,2468,4596,1108,1407
18,17,9,2,2525,2193,1906,3208,1880,424
32,17,11,2,1431,5263,642,1719,853,1242
20,17,13,2,2286,1701,2640,2277,2529,1633
25,17,15,2,987,1281,652,1782,1636,614
34,17,17,2,1726,3572,2314,1331,1555,2243
5,17,19,2,2321,135,,115,2243,3076
26,17,21,2,3084,2258,2337,1832,2132,1752
38,17,23,2,1338,3291,3397,1512,1182,1113
22,17,25,2,3413,2345,2016,3330,320,2211
3,17,27,2,2905,3249,2623,2069,943,5374
33,17,29,2,522,264,877,1905,1216,1357
17,17,31,2,3982,393,3451,1636,1121,1699
2,18,2,1,4407,4511,1621,2533,1546,2181
5,18,4,1,3205,3816,2179,1805,978,2101
40,18,6,1,3701,806,241,1557,1317,1449
33,18,8,1,1219,3015,3174,1246,1323,1740
10,18,10,1,5173,1816,2080,1437,1201,1030
24,18,12,1,1053,2703,1437,1711,900,365
19,18,14,1,1423,1858,1627,1273,1091,708
13,18,16,1,1704,1567,382,512,919,1159
28,18,18,1,3322,4594,,,,141
26,18,20,1,2891,4527,3085,3516,1308,450
9,18,22,1,1037,2084,,161,1343,968
22,18,24,1,2879,2884,1111,1411,660,1331
25,18,26,1,5153,900,1461,1489,1132,1455
42,18,28,1,3603,1865,3482,147,844,2228
4,18,30,1,,87,1208,1588,1268,1873
32,18,32,1,1787,,122,1716,1052,684
7,18,1,2,4845,2653,1238,2321,1083,534
38,18,3,2,2194,189,2181,144,1581,1451
35,18,5,2,4645,,122,160,163,169
20,18,7,2,2618,246,580,3117,561,143
29,18,9,2,1545,2611,1598,2042,1204,835
27,18,11,2,2975,2654,1366,1856,712,610
14,18,13,2,2386,262,2035,2294,2095,1071
12,18,15,2,1312,161,1931,1496,1019,1240
16,18,17,2,4124,2677,309,1594,1026,1301
17,18,19,2,4090,1846,2045,1405,435,2085
18,18,21,2,4318,1437,1618,1710,1830,697
37,18,23,2,1787,230,2953,1512,910,1135
