seq,subj,item,cond,R1,R2,R3,R4,R5,R6
35,17,18,2,1452,2079,2613,2014,1727,2696
14,17,20,2,1972,2136,2007,1928,992,1557
20,17,22,2,1178,1778,1387,1101,1236,1205
29,17,24,2,1898,1531,1364,1465,1059,1429
40,17,26,2,1504,1279,1350,1258,1162,1373
33,17,28,2,2443,1093,1416,1574,1291,2235
5,17,30,2,3117,2192,1976,2420,2201,2959
25,17,32,2,2190,1969,1675,1369,1017,1242
19,18,1,1,2297,2402,1557,2071,1316,832
6,18,3,1,2850,2062,1898,1542,1095,1874
4,18,5,1,2722,1599,1224,1079,750,961
25,18,9,1,1849,1764,1846,967,800,1237
2,18,13,1,2594,1668,2385,1263,1503,772
10,18,17,1,2201,1360,3204,990,1038,1849
24,18,19,1,2122,2265,2077,918,1304,2024
3,18,21,1,2339,1248,1426,2135,2255,1092
27,18,29,1,2713,1915,1394,1230,1176,1544
21,18,31,1,2317,2096,1807,1543,996,992
22,18,4,2,2955,3246,1287,1421,1348,1403
16,18,6,2,1105,1851,1720,1525,1710,842
13,18,8,2,1653,2316,1342,1112,1336,1739
8,18,10,2,1887,2070,2325,1959,1503,2437
1,18,16,2,3444,2790,2478,825,913,1035
11,18,20,2,3263,3316,316,1590,913,966
12,18,22,2,2046,1689,1473,1144,2004,1283
18,18,28,2,1939,1477,2002,2049,1122,2527
