seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
60,17,23,2,1512,808,1838,1062,324,2556,
12,17,25,2,2076,2142,1544,1939,,3976,
32,17,27,2,2266,1330,2560,3048,178,2661,
6,17,29,2,3208,1828,1812,1230,3305,1266,
15,17,31,2,1899,1534,2238,2209,1599,1475,
48,18,2,1,1814,2309,6004,882,623,916,
66,18,4,1,1457,1609,5551,716,880,1444,
22,18,6,1,1229,647,4623,1714,906,1112,
15,18,8,1,1768,1842,1018,532,1129,1785,
26,18,10,1,1122,2355,1820,936,629,1542,
41,18,12,1,2928,1141,1107,673,810,2298,
5,18,14,1,1276,1166,817,889,926,2734,
59,18,16,1,1304,1247,1504,516,272,734,
25,18,18,1,1296,2426,2704,1028,602,1060,
52,18,20,1,1573,1138,2543,701,666,974,
36,18,22,1,1206,1415,897,1028,821,998,
37,18,24,1,1438,998,629,692,,1884,
12,18,26,1,1883,2061,2226,2400,709,1360,
57,18,28,1,1939,748,2542,2431,1491,10110,
17,18,30,1,3083,1035,1352,670,898,2351,
51,18,32,1,1468,1031,788,804,291,589,
13,18,1,2,4554,1214,1550,1140,1074,6190,
33,18,3,2,1773,766,876,2047,753,1197,
60,18,5,2,953,1039,861,637,426,3274,
55,18,7,2,1738,2061,1165,720,2066,706,
30,18,9,2,998,1906,925,804,,3436,
63,18,11,2,2037,1051,1296,531,173,2153,
24,18,13,2,1077,3102,1407,891,2329,3653,
50,18,15,2,1277,2946,835,1087,896,615,
21,18,17,2,1406,1898,775,991,1183,5093,
10,18,19,2,1727,1902,1854,477,1316,4190,
45,18,21,2,1333,583,470,766,1275,722,
32,18,23,2,1369,1375,2510,1695,710,4252,
54,18,25,2,1948,1166,2013,3239,637,2851,
18,18,27,2,2073,1242,1529,1566,369,4919,
42,18,29,2,1674,1088,1251,751,573,1961,
35,18,31,2,1920,2004,1260,933,715,6500,
23,19,1,1,2362,3182,1630,1388,,3343,
36,19,3,1,1583,1436,1479,1157,,3100,
6,19,5,1,3327,1698,1581,1066,775,1109,
32,19,7,1,1171,2332,747,2178,982,7329,
53,19,9,1,1316,1699,1177,1475,205,4525,
5,19,11,1,2026,2629,3588,2551,140,3231,
20,19,13,1,1993,4644,3456,763,962,5286,
57,19,15,1,2017,933,891,1207,818,1166,
43,19,17,1,2274,2774,3465,1006,793,5824,
60,19,19,1,1690,2998,3875,1170,1300,4499,
44,19,21,1,1057,178,3426,1248,6517,1854,
22,19,23,1,1278,1211,2860,1092,1190,1635,
64,19,25,1,2080,1869,1193,847,,2833,
18,19,27,1,1567,1800,4791,3064,420,4618,
17,19,29,1,2354,3129,2738,2839,2575,,6523
46,19,31,1,1172,1395,2705,972,1133,1820,
25,19,2,2,1036,2483,3870,3961,,14046,
27,19,4,2,1677,1958,1644,1058,530,5514,
61,19,6,2,1308,1568,2459,1828,679,169,
50,19,8,2,1148,3082,2068,850,1280,1164,
58,19,10,2,1758,1301,313,2650,744,5130,
38,19,12,2,5632,2328,1837,1052,,10775,
47,19,14,2,1361,1058,2198,1888,1783,1421,
13,19,16,2,2475,1509,2107,3558,2125,1389,
19,19,18,2,2708,828,4714,2352,1136,4300,
52,19,20,2,2200,1231,2309,1484,904,2221,
31,19,22,2,1854,1614,1778,984,914,5029,
49,19,24,2,1445,1617,1309,1154,,2814,
8,19,26,2,7535,2034,1475,1646,1168,6328,
30,19,28,2,3480,1598,1190,2451,169,7068,
45,19,30,2,2598,3235,1920,1457,1725,6059,
56,19,32,2,986,3095,1631,944,1292,1914,
61,20,2,1,2819,2415,2153,1886,1363,2290,
14,20,4,1,2363,2228,3814,1933,1223,2073,
41,20,6,1,1861,1779,1620,1589,1040,931,
7,20,8,1,2065,2126,1474,1375,1912,3957,
22,20,10,1,1637,1557,1607,987,1174,1890,
65,20,12,1,,3157,2009,1205,1347,846,
38,20,14,1,1561,1524,1352,1794,1489,1133,
48,20,16,1,2229,1464,2021,1000,1080,890,
29,20,18,1,1683,372,3689,1228,1315,1281,
45,20,20,1,2112,2281,1407,1016,1178,2560,
35,20,22,1,1301,1610,,2659,1053,1399,
47,20,24,1,2117,1182,1264,1150,,2588,
24,20,26,1,2059,1741,1491,1320,1472,1439,
57,20,28,1,1819,1256,1891,2137,,4004,
30,20,30,1,2205,2164,2121,1786,1276,3451,
46,20,32,1,1347,1442,2320,1288,951,752,
32,20,1,2,2133,2112,1776,1281,1198,1368,
17,20,3,2,2701,1655,1273,1817,,4304,
66,20,5,2,2454,1286,1214,792,918,894,
39,20,7,2,2303,1058,2474,1361,1224,1255,
9,20,9,2,2082,2286,1388,1375,132,6003,
53,20,11,2,2514,1419,2247,1070,136,2128,
50,20,13,2,2503,,4161,1158,903,2408,
59,20,15,2,1468,1472,1686,1423,1490,3377,
12,20,17,2,2136,2095,2764,1382,1198,2050,
64,20,19,2,1933,2494,2632,1171,1739,1400,
63,20,21,2,2181,1475,1303,3996,1346,1830,
31,20,23,2,1950,1464,1504,1166,973,2280,
26,20,25,2,1446,1394,2058,1261,1544,1747,
37,20,27,2,1636,2470,633,3882,1390,1054,
56,20,29,2,,4506,1812,1007,1366,1864,
60,20,31,2,2167,1555,2430,1406,973,2076,
32,21,2,1,1572,1657,2867,809,1027,4772,
66,21,4,1,1218,1429,1288,939,801,1078,
5,21,6,1,3682,2787,1732,2727,2534,,
30,21,8,1,1306,1092,1715,887,1011,1916,
49,21,10,1,3632,1265,947,885,1192,1162,
12,21,12,1,1370,1802,1396,978,,2349,
64,21,14,1,,,,4633,787,598,
41,21,16,1,1654,1913,2659,850,677,951,
52,21,18,1,1129,908,2051,2828,917,1201,
26,21,20,1,3113,2164,3955,1186,735,962,
55,21,22,1,914,1206,3020,936,1337,665,
40,21,24,1,1850,988,930,821,,1937,
34,21,26,1,2343,1500,955,916,928,2547,
29,21,28,1,1532,1483,1532,1286,1323,7255,
62,21,30,1,3056,1550,3627,767,1506,766,
46,21,32,1,1163,1171,2287,635,871,633,
35,21,1,2,2257,4488,646,921,1045,838,
18,21,3,2,1657,1775,1950,2312,,3281,
47,21,5,2,1303,994,1000,884,910,765,
13,21,7,2,1549,711,2297,1277,1156,1150,
27,21,9,2,1341,1806,2063,1645,251,3528,
15,21,11,2,2420,1441,1711,668,,1712,
44,21,13,2,1856,1651,3871,2978,,4309,
20,21,15,2,1328,1919,1734,1056,1277,1238,
51,21,17,2,1535,1568,2038,3073,861,841,
7,21,19,2,2354,2245,3460,1002,1395,1717,
58,21,21,2,2043,1398,848,729,1038,592,
42,21,23,2,1871,1129,2289,902,837,1047,
23,21,25,2,2102,2102,1699,2044,,7671,
56,21,27,2,1494,854,857,1137,236,1626,
45,21,29,2,2113,1327,1111,1116,1208,1045,
63,21,31,2,1157,1408,1290,2017,8361,951,
42,22,1,1,1985,4864,1025,1823,,3013,
67,22,3,1,2383,696,1389,2158,1208,1453,
60,22,5,1,2324,2958,1457,717,661,1858,
26,22,7,1,2881,2359,2576,2084,893,1394,
48,22,9,1,1762,1498,1296,864,143,2302,
19,22,11,1,2803,1605,5664,648,,2279,
32,22,13,1,957,3633,2669,1959,1758,2210,
44,22,15,1,1437,1716,1026,1177,775,1710,
38,22,17,1,2680,2068,2714,771,862,1631,
41,22,19,1,1851,231,3826,1688,1266,2742,
56,22,21,1,2234,1147,1205,1136,1086,1769,
6,22,23,1,2607,,2203,2127,1902,5231,
14,22,25,1,2553,2279,2863,2032,,2961,
17,22,27,1,2783,2247,205,3997,765,3403,
64,22,29,1,2937,,1319,2647,133,2829,
30,22,31,1,2371,560,4494,1233,871,2001,
57,22,2,2,2538,1358,2241,1434,1204,3282,
28,22,4,2,2464,2659,1392,,2762,1648,
54,22,6,2,1657,1546,1308,1536,718,1554,
15,22,8,2,1734,2347,1027,1592,,4379,
39,22,10,2,1942,2010,2475,1412,1263,1503,
66,22,12,2,1209,2362,424,2816,1946,739,
20,22,14,2,1559,934,1643,1306,1080,2575,
33,22,16,2,2211,1835,2156,798,750,921,
63,22,18,2,3815,2468,2079,972,1104,1805,
9,22,20,2,343,2151,2184,1904,1506,5034,
62,22,22,2,2358,668,232,3555,4023,701,
53,22,24,2,2548,1927,1559,1540,,4418,
59,22,26,2,2650,183,3630,1721,986,1124,
65,22,28,2,2238,2162,2361,251,2981,2982,
11,22,30,2,4857,2199,1508,1884,1110,5016,
50,22,32,2,3053,2188,1732,1559,1021,3551,
29,23,1,1,223,4035,839,230,1345,4546,
56,23,3,1,845,514,2834,1989,1979,922,
46,23,5,1,1016,839,819,582,174,1581,
51,23,7,1,410,756,2376,1173,1141,2744,
9,23,9,1,1442,1818,1419,1760,,8231,
45,23,11,1,1453,713,1239,589,307,1107,
16,23,13,1,712,2224,1031,980,,552,1754
42,23,15,1,293,589,1492,935,155,902,
61,23,17,1,196,1995,1823,707,665,1518,
55,23,19,1,972,1096,1088,3131,2309,3309,
25,23,21,1,389,3151,4423,230,2641,1622,
40,23,23,1,852,373,2059,727,,2259,
14,23,25,1,1211,2111,1056,2466,709,580,
36,23,27,1,2282,4455,1485,1293,151,4590,
44,23,29,1,1131,337,2580,904,686,1102,
60,23,31,1,799,4584,2533,603,,1513,
19,23,2,2,1375,529,2018,1704,1765,,1730
58,23,4,2,322,1145,7636,690,865,2353,
27,23,6,2,1029,1018,762,834,1189,854,
63,23,8,2,1878,1110,873,642,3849,1333,
34,23,10,2,1054,940,849,704,648,1467,
38,23,12,2,1396,2037,728,1108,503,,537
67,23,14,2,368,787,4765,1984,817,1585,
15,23,16,2,3750,3176,1171,723,535,658,
31,23,18,2,1161,504,2585,,1214,3329,
33,23,20,2,1519,120,1251,2948,583,2604,
66,23,22,2,244,1627,1187,557,993,4393,
37,23,24,2,490,2340,780,468,,1385,
65,23,26,2,803,3237,3704,1786,938,1064,
41,23,28,2,489,1066,1387,1851,1483,1909,
62,23,30,2,1377,1746,2435,1454,91,4859,
26,23,32,2,681,2376,1863,1245,3280,2090,
33,24,2,1,1333,1354,5701,2046,966,2214,
51,24,4,1,2296,2059,1938,5912,1788,1917,
16,24,6,1,1390,1212,954,902,839,940,
9,24,8,1,2279,1798,1633,1081,1147,1417,
20,24,10,1,1458,1141,2335,1046,1849,1479,
12,24,12,1,1271,1586,285,7331,,4468,
52,24,14,1,2589,1100,1079,1609,1488,4693,
8,24,16,1,1059,2878,1912,1841,1085,6380,451
34,24,18,1,1833,1976,3069,1925,2078,4312,
10,24,20,1,3215,2338,1024,2039,1203,4640,
21,24,22,1,3703,1034,1000,828,1628,4615,
18,24,24,1,1576,904,1166,698,,1930,
67,24,26,1,2917,2891,1214,913,823,476,
58,24,28,1,4028,1628,1435,1102,445,6814,
26,24,30,1,1925,2843,1386,2252,1798,4065,
39,24,32,1,1808,965,1308,4049,1265,619,
15,24,1,2,1342,1921,1433,1886,1172,1893,
38,24,3,2,1173,781,1595,1444,,4094,
60,24,5,2,1466,842,1161,673,701,659,
46,24,7,2,1311,1731,1718,822,1159,1397,
30,24,9,2,1040,1059,973,1069,,6174,
37,24,11,2,860,694,1357,1072,,3994,
31,24,13,2,1792,1708,883,816,,2782,
36,24,15,2,847,677,653,697,761,1325,
28,24,17,2,1115,1047,971,1053,2127,4589,
50,24,19,2,1390,920,925,749,949,1676,
27,24,21,2,1986,922,1350,3117,,3049,
47,24,23,2,1908,2031,1313,1021,2292,856,
49,24,25,2,2861,1005,982,2665,,2656,
56,24,27,2,1346,1291,1386,1217,139,1626,
61,24,29,2,2977,914,1239,1039,2417,2678,
29,24,31,2,1457,1563,1001,1435,1821,961,
30,25,2,1,2130,1855,2427,1546,1082,789,
17,25,4,1,3541,2408,3108,1125,943,835,
66,25,6,1,1601,1879,1565,1342,1003,1005,
23,25,8,1,1261,1318,1135,1406,1016,7084,
5,25,10,1,2314,2012,1657,1197,1877,1149,
37,25,12,1,1975,2514,991,1493,,1363,
32,25,14,1,4088,1771,1360,467,832,2215,
58,25,16,1,1432,1641,1323,,1593,687,
33,25,18,1,2805,2049,1311,1186,742,784,
11,25,20,1,2012,3200,1611,1787,,2393,
60,25,22,1,1086,1018,1526,422,3832,3046,
19,25,24,1,2498,4181,956,517,,2014,
48,25,26,1,1212,1060,1155,813,598,972,
59,25,28,1,1730,772,1707,884,1251,3058,
51,25,30,1,2021,1684,2601,1328,1121,967,
14,25,32,1,1221,1907,3464,1113,1696,664,
35,25,1,2,3644,2585,1073,1379,1837,,1023
55,25,3,2,1477,1744,1321,1611,,2913,
42,25,5,2,1287,2002,1281,748,938,788,
9,25,7,2,1872,1828,3206,1659,1407,3229,
38,25,9,2,1252,1292,1224,919,140,2947,
46,25,11,2,2199,1089,1016,2078,191,1887,
28,25,13,2,1708,1922,2630,1545,,2402,
64,25,15,2,1250,1672,1326,901,1206,1699,
52,25,17,2,2066,2501,1887,2714,952,1556,
20,25,19,2,2044,2219,2931,907,987,1499,
21,25,21,2,2606,1759,707,1388,1104,1716,
40,25,23,2,1417,1808,1173,1023,962,1066,
49,25,25,2,1390,1564,984,1166,764,1353,
27,25,27,2,1413,1351,1738,921,232,2298,
53,25,29,2,2654,,1630,3029,1489,766,
56,25,31,2,1465,1542,1617,2708,2311,1006,
11,26,2,1,2994,3757,1412,5522,1153,5783,
5,26,4,1,1449,4145,171,4497,2315,2072,
61,26,6,1,2099,1770,1578,1409,1607,5353,
7,26,8,1,2637,2812,622,2966,1830,432,
38,26,10,1,2824,5034,1484,921,1956,1464,
62,26,12,1,3228,3970,2211,1749,,1836,
15,26,14,1,2024,,4577,1246,1907,3212,
60,26,16,1,3550,2134,,4072,597,3650,
54,26,18,1,2118,2176,2037,3404,1470,6972,
37,26,20,1,994,998,3475,3294,,4368,
29,26,22,1,3012,1736,,3166,1227,917,
26,26,24,1,689,2524,2039,4074,710,871,197
35,26,26,1,794,2061,2014,1217,1603,1989,
64,26,28,1,4196,1419,3540,2378,311,6129,
23,26,30,1,3131,2007,2303,9317,1821,3396,
33,26,32,1,1575,2771,,3487,1720,1236,
39,26,1,2,2506,2434,1446,1352,,4566,
30,26,3,2,794,1640,4181,2034,,423,
9,26,5,2,6250,3733,2783,681,2736,4007,
13,26,7,2,1851,1692,1737,1797,1695,2196,
40,26,9,2,1655,1529,1636,1549,,6465,
25,26,11,2,1180,1784,1198,3227,,7130,
28,26,13,2,1377,658,4326,2038,1343,670,
16,26,15,2,728,2239,248,3420,1742,687,
63,26,17,2,5613,2374,1648,2245,1894,4569,
27,26,19,2,963,1796,3184,694,5839,14375,
36,26,21,2,1140,1532,3417,234,825,6226,
49,26,23,2,2491,1754,3159,880,1748,1587,
51,26,25,2,404,3034,1571,2537,5795,1473,
57,26,27,2,2350,1687,3971,1961,744,5778,
58,26,29,2,3726,1897,1938,1659,1694,2681,
19,26,31,2,361,2161,4853,1148,1086,7558,
20,27,2,1,2366,1658,3781,1253,944,633,
8,27,4,1,2390,3367,10493,1034,866,1042,
22,27,6,1,1548,1204,1513,1392,1092,951,
62,27,8,1,1161,,2284,542,701,1574,
6,27,10,1,3154,3074,1525,1304,4576,1615,
10,27,12,1,1572,3152,1910,1224,1600,1963,
23,27,14,1,1289,860,837,91,1172,,760
38,27,16,1,1732,1695,1272,1023,687,548,
49,27,18,1,1601,4299,1005,5340,1085,1516,
41,27,20,1,1522,680,1423,3374,821,2869,
60,27,22,1,1415,3911,1618,3750,4284,1079,
42,27,24,1,2240,1231,1018,1004,,2276,
27,27,26,1,2580,1416,1478,1518,936,866,
25,27,28,1,3426,1202,1824,2361,1724,2141,
36,27,30,1,3152,1521,2806,1720,1105,1497,
43,27,32,1,1541,2003,1227,539,924,503,
31,27,1,2,2009,580,172,8243,702,1302,
7,27,3,2,2389,,5516,820,2448,2811,
32,27,5,2,1556,799,1504,997,703,918,
58,27,7,2,2035,1690,5485,1197,233,3390,
33,27,9,2,1529,3239,2568,1262,,5200,
44,27,11,2,1571,576,4943,500,176,1471,
35,27,13,2,1550,,890,5765,,2293,
29,27,15,2,1479,1957,2716,1509,995,945,
48,27,17,2,1106,471,271,4241,911,2580,
5,27,19,2,2715,1481,1100,3664,3059,1359,
51,27,21,2,794,688,2366,995,144,4140,
30,27,23,2,1631,1324,2141,1410,1208,1064,
57,27,25,2,1429,1843,1207,1896,1546,1160,
50,27,27,2,1263,539,1207,3300,342,545,
55,27,29,2,1961,207,3973,1040,130,2396,
40,27,31,2,1264,6851,5197,1674,876,2275,
43,28,2,1,1623,723,2868,1270,197,308,2112
7,28,4,1,1751,2237,1880,770,673,1100,
45,28,6,1,1672,1986,7622,129,1964,1128,
29,28,8,1,1059,2008,1675,634,976,3089,
64,28,10,1,1045,,1337,1589,697,1017,
32,28,12,1,1324,1569,173,1931,671,1362,
63,28,14,1,1154,1024,1630,403,330,2351,
16,28,16,1,2017,1672,955,609,438,627,
62,28,18,1,1365,1481,2555,1796,642,1223,
55,28,20,1,2118,2672,1928,974,993,2210,
47,28,22,1,1042,1627,624,2127,1204,1442,
18,28,24,1,1721,1123,1154,516,,1796,
51,28,26,1,1375,1578,1321,1132,646,814,
33,28,28,1,3183,1690,1337,912,1501,5951,
19,28,30,1,2565,840,3295,1517,1128,1115,
61,28,32,1,1576,455,2158,899,584,1313,
36,28,1,2,2983,725,2178,792,791,4602,
68,28,3,2,1828,,2399,2281,660,2431,
58,28,5,2,3347,2272,2356,872,480,1957,
34,28,7,2,2348,1301,1779,756,855,660,
11,28,9,2,1277,1187,1728,782,722,1891,
21,28,11,2,1840,1098,1454,730,,1255,
23,28,13,2,667,2711,2063,1251,1122,914,
52,28,15,2,975,1044,1738,,1078,2505,
56,28,17,2,1874,1783,950,947,540,1167,
20,28,19,2,2084,1292,1285,863,1097,1881,
67,28,21,2,2004,138,1945,327,1137,1551,
57,28,23,2,1416,973,888,1003,570,1589,
60,28,25,2,1692,208,4131,996,663,2539,
15,28,27,2,1466,2427,2301,663,472,8339,
13,28,29,2,2137,2215,1492,1004,708,878,
38,28,31,2,3382,1245,1626,947,638,3079,
19,29,2,1,2460,1867,3850,2464,2691,2139,
30,29,4,1,2127,2685,2595,1742,1950,901,
55,29,6,1,1762,1907,2321,2046,1534,1183,
58,29,8,1,1757,1241,1868,3387,1671,1834,
6,29,10,1,1447,1566,1083,2099,1093,922,
50,29,12,1,1626,3110,2491,2356,,5876,
21,29,14,1,2343,1391,3135,3054,1775,926,
43,29,16,1,2146,2022,2376,3054,,775,
41,29,18,1,3514,3293,2579,2642,1343,2218,
40,29,20,1,3004,1724,2754,3564,1593,3972,
33,29,22,1,1895,1258,1506,1809,2432,1406,
53,29,24,1,2272,1673,1091,2180,,3436,
37,29,26,1,2567,1831,1806,2181,1443,782,
29,29,28,1,3534,1493,2261,2238,169,5741,
63,29,30,1,4659,1714,2101,2298,1478,2613,
67,29,32,1,2138,2535,2371,1373,1456,741,
48,29,1,2,1864,3254,1695,7577,,3036,
12,29,3,2,1790,1692,2248,2640,,3050,
17,29,5,2,1947,1784,3325,1624,1323,1654,
64,29,7,2,4346,1608,2388,2336,3642,2450,
44,29,9,2,2156,2071,1693,988,246,5445,
23,29,11,2,2420,2239,7563,1971,458,2385,
32,29,13,2,3381,2350,3086,2502,,3121,
10,29,15,2,1303,2210,2225,1940,1532,1703,
22,29,17,2,1667,1555,3244,2662,2079,1372,
42,29,19,2,2722,2322,3161,2080,1661,1677,
60,29,21,2,2435,1393,2694,2076,1735,1337,
16,29,23,2,1119,2075,1876,2480,1137,951,
62,29,25,2,2757,2186,1397,1975,1398,1292,
9,29,27,2,2249,3012,2559,1701,590,3523,
5,29,29,2,2411,1766,2554,2338,2235,2462,
25,29,31,2,2988,1972,1741,2761,3610,1551,
64,30,2,1,3546,3110,3976,1933,,2743,
27,30,4,1,2827,2810,2750,1713,226,3200,
16,30,6,1,1818,2365,2116,2197,1885,484,
41,30,8,1,2042,1680,2256,1893,2401,368,
51,30,10,1,2053,2189,3021,1348,2831,1300,
45,30,12,1,2478,2685,2679,2475,,2728,
44,30,14,1,1747,2019,2167,1661,1545,,1451
32,30,16,1,2669,2140,3269,2456,1129,1585,
48,30,18,1,2212,3115,1813,2243,1255,2365,
6,30,20,1,3461,2180,2131,2436,,3400,
37,30,22,1,2649,2047,1785,1445,5738,1797,
5,30,24,1,3258,2648,2289,1701,,3895,
49,30,26,1,3710,1788,2585,1837,1714,2602,
19,30,28,1,3586,2284,3613,2497,,6894,
22,30,30,1,3367,2190,2831,2313,2008,2148,
46,30,32,1,1714,2907,2257,1448,2095,1273,
54,30,1,2,3336,2360,1633,3659,,2925,
29,30,3,2,3053,2308,2017,2851,,4307,
58,30,5,2,2294,1368,7046,1661,1224,1319,
66,30,7,2,3040,4158,2823,2117,2276,2147,
38,30,9,2,1950,2206,1644,362,1635,4157,
50,30,11,2,2855,2343,2240,1359,250,3116,
31,30,13,2,3238,,5123,1789,,3076,
56,30,15,2,1416,1254,3549,1914,602,1419,1367
40,30,17,2,2643,4656,2297,2630,244,4075,
53,30,19,2,2849,2888,3202,2023,3069,2733,
43,30,21,2,2939,2732,1713,4148,2217,2234,
60,30,23,2,1747,1805,2673,1496,,3167,
61,30,25,2,2072,3060,2493,2003,9607,4279,
62,30,27,2,2696,2943,2742,1752,373,4671,
57,30,29,2,2463,2373,3203,2219,377,5017,
18,30,31,2,3282,2113,2563,2548,1813,1488,
12,31,2,1,1647,1557,2351,1908,1877,6588,
14,31,4,1,2654,1956,1395,1344,2185,9818,
35,31,6,1,1088,1318,1659,985,822,8222,
7,31,8,1,1589,1199,1215,1035,1107,9994,
58,31,10,1,1467,1143,1145,1312,1477,5049,
48,31,12,1,,2921,1600,2468,1064,12031,
57,31,14,1,1922,786,1007,1057,1349,8819,
28,31,16,1,2501,1165,1229,1057,864,10029,
63,31,18,1,1266,1627,2769,829,831,3075,
19,31,20,1,1894,1643,1389,1143,1253,10202,
56,31,22,1,1113,1005,1956,1348,1280,2531,
10,31,24,1,2212,1287,1583,1048,,9993,
62,31,26,1,1308,1332,1267,986,892,5065,
38,31,28,1,1879,1487,1689,952,1021,10202,
11,31,30,1,1817,1296,1861,1209,950,8522,
16,31,32,1,,3161,2106,784,1322,7854,
22,31,1,2,1554,1702,1113,1105,,9017,
26,31,3,2,1779,1189,1452,1294,,15191,
43,31,5,2,3133,797,1513,918,1033,7770,
31,31,7,2,2003,2132,1760,914,1198,11816,
53,31,9,2,1191,1238,1255,1977,190,7547,
61,31,11,2,1661,1582,2801,704,204,4092,
67,31,13,2,1501,2011,1348,1848,1470,4357,
5,31,15,2,1647,1694,1245,1378,1362,838,
45,31,17,2,1723,1276,1655,1300,1078,12283,
9,31,19,2,2084,1092,,,9133,7604,
65,31,21,2,1419,1384,1396,1145,1071,5431,
66,31,23,2,1427,2017,1932,2088,1350,5508,
17,31,25,2,1651,3051,1332,1376,903,10120,
51,31,27,2,1786,1092,1477,1102,164,9212,
52,31,29,2,1489,1127,1662,1035,1791,6531,
37,31,31,2,1209,1392,1769,2360,817,13538,
26,32,2,1,270,4693,3734,1784,1335,1238,
14,32,4,1,312,3676,2504,4891,1524,2792,1700
36,32,6,1,,1634,3131,1502,1534,,
38,32,8,1,280,1476,5213,2021,1391,1694,
8,32,10,1,2309,3867,4008,2524,1244,4406,
66,32,12,1,1660,1209,4012,2053,,3358,
62,32,14,1,771,1901,2442,1572,1813,1195,
20,32,16,1,663,6620,2476,1865,1417,,3170
44,32,18,1,288,2107,3188,2173,2765,1864,
49,32,20,1,327,1998,3604,2508,,3053,
13,32,22,1,2765,3811,1359,736,1420,707,
48,32,24,1,315,3800,1133,3876,,3744,
56,32,26,1,1231,1439,5656,2685,1777,1432,
47,32,28,1,334,3185,3723,1805,394,5309,
71,32,30,1,368,1646,1499,3663,1150,937,
57,32,32,1,454,2461,2277,2792,1360,1421,
33,32,1,2,311,3001,1031,5361,,2274,
6,32,3,2,2751,,5357,669,1564,3625,
54,32,5,2,329,1611,5530,2807,1209,1458,
24,32,7,2,974,,2094,2656,3316,5882,
68,32,9,2,337,1456,3858,1350,145,2908,
12,32,11,2,4069,2440,4177,1474,1094,2965,
60,32,13,2,475,1836,4431,1522,2139,3332,
31,32,15,2,1580,1065,,2761,1683,1267,
61,32,17,2,435,1824,5539,1627,1975,1676,
67,32,19,2,433,3742,4935,,3806,1952,
30,32,21,2,243,4194,1027,1602,1184,1158,
65,32,23,2,681,2009,2673,1000,999,1295,
19,32,25,2,2964,313,5572,2074,,3053,
69,32,27,2,347,1105,1383,4368,368,2396,
21,32,29,2,632,5969,340,3482,1871,1255,
53,32,31,2,276,2221,2522,3463,944,1417,
35,33,2,1,2480,2356,2040,2495,2139,1953,
60,33,4,1,2081,2984,1970,2704,2459,1742,
64,33,6,1,2635,2025,1751,2078,1764,1895,
26,33,8,1,805,2188,2435,1396,1561,3808,
55,33,10,1,951,3060,2343,2341,2505,2042,
48,33,12,1,986,4204,1916,2806,,3493,
21,33,14,1,3029,,2208,1691,1715,1767,
34,33,16,1,2098,2206,2388,2271,2020,1577,
53,33,18,1,1098,2885,1840,1685,1583,1596,
6,33,20,1,2751,2637,2632,2513,1717,2935,
42,33,22,1,1126,2338,2132,2969,2457,1882,
36,33,24,1,2233,,4122,3523,,4016,
14,33,26,1,2126,1661,2619,2495,2044,2102,
58,33,28,1,1994,1402,2803,1960,2214,3854,
47,33,30,1,2647,2277,2680,2840,2196,3578,
25,33,32,1,2398,3755,2511,4183,1583,1425,
38,33,1,2,3514,3753,2650,3278,,3587,
39,33,3,2,2952,,4526,1996,,6128,
17,33,5,2,2178,2809,3558,1949,1428,1696,
59,33,7,2,2404,2639,,6567,2206,2233,
8,33,9,2,1675,2548,3796,2732,,5714,
46,33,11,2,1615,4027,2766,1687,930,4933,
44,33,13,2,1731,2618,2732,2362,1893,1307,
32,33,15,2,1556,1653,2218,1941,1862,1936,
13,33,17,2,2175,2478,2551,2270,1943,3190,
52,33,19,2,905,5079,3133,1852,1850,2776,
23,33,21,2,1737,3955,2037,4458,1477,2762,
51,33,23,2,1128,3136,2821,2603,1657,2292,
56,33,25,2,2409,2476,3091,2470,2234,2040,
45,33,27,2,1127,3677,2446,1747,505,4705,
62,33,29,2,1438,3511,3836,2271,2613,3028,
22,33,31,2,2456,1901,2051,3120,1716,1944,
47,34,2,1,,1189,2288,961,3362,464,1445
39,34,4,1,1238,1433,1705,4602,188,,
10,34,6,1,2293,2156,2235,2205,2090,1022,1691
8,34,8,1,6487,1655,1721,138,3275,4985,
26,34,10,1,968,2250,700,,916,966,1856
68,34,12,1,534,,1430,383,729,921,1050
42,34,14,1,1922,195,868,942,929,,2423
14,34,16,1,2843,4186,1786,1128,,2187,
32,34,18,1,1260,1967,140,2238,1232,1707,
54,34,20,1,2813,1510,603,1716,,2072,
55,34,22,1,637,389,1819,275,592,2551,
62,34,24,1,582,566,,2206,411,108,181
48,34,26,1,1190,1389,1267,1364,596,1281,
25,34,28,1,753,566,2124,2835,415,322,
31,34,30,1,870,2860,1455,508,677,2721,
56,34,32,1,1758,1720,1302,1503,144,705,809
57,34,1,2,1792,886,813,1444,423,,
6,34,3,2,,1252,1779,2107,,4425,
17,34,5,2,709,371,5271,937,1046,1630,
33,34,7,2,1480,112,2489,326,754,3454,
59,34,9,2,814,1032,880,681,686,,2375
46,34,11,2,1083,,767,2036,738,,2626
45,34,13,2,2481,777,967,1176,1526,1856,
41,34,15,2,1172,,1342,2349,1201,133,1941
21,34,17,2,2846,3022,1588,1541,1833,1873,
12,34,19,2,1228,86,5603,,2319,3762,
16,34,21,2,3683,244,1670,837,1778,3714,
24,34,23,2,1284,1147,,1394,999,2271,
66,34,25,2,542,306,2410,764,1024,2197,
67,34,27,2,713,1646,679,1029,456,176,
19,34,29,2,1013,686,1835,4519,133,3189,
53,34,31,2,1997,1618,883,553,223,930,1402
17,35,2,1,2290,1905,2385,2590,1397,2849,
